movieId,tmdbId,title,original_title,overview,release_date,poster_path,backdrop_path,tmdb_vote,vote_count,popularity,dtype
82623,82623,T-Rex: Back to the Cretaceous,T-Rex: Back to the Cretaceous,"Dinosaurs are very much alive -- at least in the mind of teenager Ally Hayden who shares her father's passion for paleontology. When a museum accident transports Ally on a surreal adventure back in time, she encounters people and makes discoveries that might help her solve the mystery of her father's newest fossil... and even comes face to face with the most dangerous apex predator on earth.",1998-10-23,/o4dmpoHm48TpcXD4Zu96LW0QV1V.jpg,/27YzZGoRAlKJH0Mjrg9szuZWbjN.jpg,4.3,16,0.3414,MOVIE
2114,2114,Final Fantasy: The Spirits Within,Final Fantasy: The Spirits Within,"Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.",2001-07-02,/47b1EwFqqSWxYna7NtUM7iML4oT.jpg,/qyOO0dgss0oeUYFPWbbdALDgOSm.jpg,6.195,1553,2.4874,MOVIE
8835,8835,Legally Blonde,Legally Blonde,"Fashionable sorority queen Elle Woods has it all, but, she wants nothing more than to be Mrs. Warner Huntington III. But he dumps her before heading to Harvard Law School. Elle rallies all of her resources and gets into Harvard, determined to win him back. While there, she figures out that there is more to herself than just good looks.",2001-07-13,/9ohlMrJHQqKhfUKh7Zr3JQqHNLZ.jpg,/viU23X3BIycUFf6TOlm9c7TxLgM.jpg,6.8,4419,8.149,MOVIE
11371,11371,The Score,The Score,An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.,2001-07-13,/fsb4m9XW59mei8GKznvI3lLzcfp.jpg,/tCBcuOw60wjzLvg9oJdZKlBn1nG.jpg,6.693,1796,7.3947,MOVIE
78248,78248,Adanggaman,Adanggaman,"In West Africa during the late 17th century, King Adanggaman leads a war against his neighboring tribes, ordering his soldiers to torch enemy villages, kill the elderly and capture the healthy tribesmen to sell to the European slave traders. When his village falls prey to one of Adanggaman's attacks, Ossei manages to escape, but his family is murdered except for his captured mother. Chasing after the soldiers in an effort to free her, Ossei is befriended by a fierce warrior named Naka.",2000-08-31,/grO1ifXULhZvpMhfyGG6k4991Ul.jpg,/3vvx1MICmmoniH8ETEYsC3kuPWJ.jpg,6.6,8,3.2988,MOVIE
9517,9517,Bully,Bully,"A group of teenagers in South Florida enact a murder plot against their mutual bully, Kent, who has emotionally, physically, and sexually abused them for years.",2001-06-15,/vMJ2WHBbK4Jr3eDuF1e7O6lbC8m.jpg,/nT0jNH7ttu5Sy00rchmf2UloEsZ.jpg,6.666,525,7.3496,MOVIE
25985,25985,Jump Tomorrow,Jump Tomorrow,"When shy, straitlaced George meets vivacious, adorable Alicia, he's instantly smitten -- which puts his imminent arranged marriage in jeopardy. He vows to do the right thing, but then he falls in with Gerard, a lovesick, voluble Frenchman who overcomes George's sense of propriety and takes him on a meandering road trip to amour.",2001-11-09,/akQsC56tG2T39eO0k1umZ334e2j.jpg,/wZqjiwEt2zlJ7emTNfDAGsIkYKt.jpg,6.273,22,0.2906,MOVIE
15745,15745,Made,Made,Two aspiring boxers and lifelong friends get involved in a money-laundering scheme through a low-level organized crime group.,2001-07-13,/4HC6ieptXO2gjqbSEsfkOwsGubN.jpg,/bfrkFpsNYRkzVTf1arVn6w2Kphe.jpg,5.8,201,0.8526,MOVIE
24977,24977,Michael Jordan to the Max,Michael Jordan to the Max,"This documentary showcases basketball player Michael Jordan's awe-inspiring moves, providing behind-the-scenes and on-the-court action, including footage of Jordan and the Chicago Bulls going head-to-head against the Utah Jazz in the 1997 NBA Finals. Phil Jackson and Bob Costas are interviewed (among others), and the awesome soundtrack includes songs by Earth, Wind and Fire, Fatboy Slim and Freddie King.",2000-05-05,/z20ChkIl7zq7yOAIIJkDuUBV3x0.jpg,/oSOSNaw7qjgZ97n4xHknHelsPUw.jpg,7.389,36,0.4227,MOVIE
36107,36107,More,More,"A factory worker in a dark, gray world assembles devices that promise happiness. In his spare time he tinkers to create something better, and finally succeeds in perfecting his invention, which allows people to see life through rose-colored glasses, but he has to pay a price for his success.",1998-09-01,/802hVxtGoC4uIYMhM6eeXKeK17l.jpg,/vPeYenWmcHcYGBTro5LUHB5izb5.jpg,7.636,169,0.4924,MOVIE
13794,13794,Africa: The Serengeti,Africa: The Serengeti,"The equation of life on the Serengeti is simple: carnivores eat plants, herbivores eat carnivores.  Africa: The Serengeti takes you on an extraordinary journey to view a spectacle few humans have ever witnessed. The Great Migration. Journey with more than two million wildebeests, zebras and antelopes in their annual 500 mile trek across the Serengeti plains",1994-03-31,/cVcLCA0ZUMaVzRn7qwxrLXyurI1.jpg,/6VLWcAUWiqKEdCrwbUasEwNUly9.jpg,6.8,20,0.5504,MOVIE
13795,13795,Alaska: Spirit of the Wild,Alaska: Spirit of the Wild,"Alaska... Here, in this vast and spectacularly beautiful land teeming with abundant wildlife, discover the ""Spirit of the Wild."" Experience it in the explosive calving of glaciers, the celestial fires of the Aurora Borealis. Witness it in the thundering stampede of caribou, the beauty of the polar bear and the stealthful, deadly hunt of the wolf pack.",1998-09-03,/bVvmVUDs2rJgJ46j7Ja66CDQD5j.jpg,/mC0fA8gYXzU2vi2faP7I5Gy588w.jpg,6.9,16,0.3278,MOVIE
38965,38965,18 Again!,18 Again!,"81-year-old millionaire Jack Watson switches bodies with his 18-year-old grandson David, leading the two to experience life on opposite ends of the age spectrum. But when David, trapped in Jack's aged body, ends up in a coma, his grandfather must use his meager knowledge of the youth to prevent his family from pulling the plug.",1988-04-08,/kDMgcjSNadUBmpkbMuX3u48qgI4.jpg,/mZxTLpYupWkwoQcs7szKy9r9tsG.jpg,5.6,94,0.8242,MOVIE
47817,47817,1969,1969,"Two rebellious youths, Ralph and Scott, find themselves struggling with adulthood as the Vietnam War rages. Feeling trapped in their small town, Scott battles with his conservative veteran father, Cliff, and Ralph deals with his desperately sexual mother, Ev. When tragic news arrives from overseas, the entire town, inspired by Ralph and Scott's antiwar efforts, reevaluates its attitude toward the war.",1988-08-18,/lM8B5gsF28UNKMJY3ZVSkpy5Ie.jpg,/ozTbT37AI4uGzSGx71RMZkTrCq3.jpg,5.6,63,0.8695,MOVIE
31052,31052,The Accidental Tourist,The Accidental Tourist,"After the death of his son, travel writer Macon Leary seems to be sleep walking through life. Macon's wife is having similar problems. They separate, and Macon meets a strange, outgoing woman who brings him 'back down to earth', but his wife soon thinks their marriage is still worth another try.",1988-12-23,/dyk2BqPajLRBpVQ6jsSJJdgfuXe.jpg,/ucEgYBXB1N7iP7Zx8YEHXFVwOnd.jpg,6.3,248,1.3608,MOVIE
10868,10868,The Accused,The Accused,"Out drinking one night after a fight with her boyfriend, three men brutally rape Sarah Tobias in a bar while people watch and cheer. District Attorney Kathryn Murphy takes the case; however, she allows the rapists to receive a mild sentence. A distraught Sarah decides to seek punishment for the men who witnessed and encouraged the rape. To get justice, Sarah must take the stand and revisit the night of her attack.",1988-10-14,/5DlWHYb5Q65GaHYHDo6PqGOuoF1.jpg,/l6RKD2IjmGvtauSvx1xs2UY6CqU.jpg,7.073,658,2.3455,MOVIE
9395,9395,Above the Law,Above the Law,"Nico Toscani is an Italian immigrant, American patriot, ex-CIA agent, aikido specialist and unorthodox Chicago policeman. He is as committed to his job as he is to his personalized brand of justice—expert and thorough bone-crushing.",1988-04-08,/pS6j4cIrv1LWSIk5NxYvpQwNTsT.jpg,/qvrayOIHOQMo9y9B3u7ACGimuo2.jpg,6.12,763,3.1288,MOVIE
14506,14506,The Adventures of Baron Munchausen,The Adventures of Baron Munchausen,An account of Baron Munchausen's supposed travels and fantastical experiences with his band of misfits.,1988-12-07,/oiOwGRqwrKpg1EMUlPgRjVC49bn.jpg,/mBh3NXCkSCasZGovzAuc9UlFCru.jpg,6.969,977,2.4919,MOVIE
2,2,Ariel,Ariel,A Finnish man goes to the city to find a job after the mine where he worked is closed and his father commits suicide.,1988-10-21,/ojDg0PGvs6R9xYFodRct2kdI6wC.jpg,/hQ4pYsIbP22TMXOUdSfC2mjWrO0.jpg,7.1,367,6.5692,MOVIE
26044,26044,Arthur 2: On the Rocks,Arthur 2: On the Rocks,"Arthur loses his fortune for staying with Linda, right as the two were preparing to adopt a child. As their marriage suffers, Arthur plans for a way to get his money back, but first he must sober up and get a real job.",1988-07-08,/xxoRLoKxPz5UdBNnQvQojEAZFVv.jpg,/yGXVBYMEEzcEZebWDSDi2cg0SFt.jpg,5.449,156,0.9741,MOVIE
14911,14911,Bat★21,Bat★21,"Lt. Col. Iceal ""Ham"" Hambleton is a weapons countermeasures expert and when his aircraft is shot over enemy territory the Air Force very much wants to get him back. Hambleton knows the area he's in is going to be carpet-bombed but a temporary shortage of helicopters causes a delay. Working with an Air Force reconnaissance pilot, Capt. Bartholomew Clark, he maps out an escape route.",1988-07-21,/tiwhsOX3zm9QGfdFK4IfrGvZWJj.jpg,/gKpOQOazSJHBZUQh1BkNNaocq8S.jpg,6.333,204,0.9914,MOVIE
15592,15592,Beaches,Beaches,"A privileged rich debutante and a cynical struggling entertainer share a turbulent, but strong childhood friendship over the years.",1988-12-21,/vol5TCGHDbi8r0yo0TrIGFiGxJ7.jpg,/sO2pl7lp81dgEY1oUbIWk6w3d1j.jpg,6.7,273,6.3945,MOVIE
15267,15267,The Beast,The Beast,During the war in Afghanistan a Soviet tank crew commanded by a tyrannical officer find themselves lost and in a struggle against a band of Mujahadeen guerrillas in the mountains.,1988-09-14,/ag0oez7oBuk8xCQ5pvb4pSj544Z.jpg,/9Nb2AFJQZVUvcRIlCBUsyXr99sI.jpg,7.023,198,1.1963,MOVIE
12710,12710,Big Business,Big Business,"In the 1940s in the small town of Jupiter Hollow, two sets of identical twins are born in the same hospital on the same night. One set to a poor local family and the other to a rich family just passing through. The dizzy nurse on duty accidentally mixes the twins unbeknown to the parents. Our story flashes forward to the 1980s where the mismatched sets of twins are about to cross paths.",1988-06-10,/dxbXbR1P44caMUKtBdq7sX6aSgw.jpg,/fH08Brcs0QmunZJ2JoyLI9e4KLe.jpg,6.342,292,1.1964,MOVIE
30502,30502,Big Top Pee-wee,Big Top Pee-wee,"Paul Reubens stars as Pee-wee Herman in his second full-length film about a farmer who joins the circus after a storm drops a big tent in his front yard. Pee-wee, along with an outlandish cast of animals and circus performers, puts on the best show ever.",1988-07-22,/t9AiFl6kt5vMhXzMHTZ6651TECl.jpg,/6XRvhUFkiHBUsDo6c90yPD5Jm92.jpg,4.933,142,3.1973,MOVIE
19382,19382,Biloxi Blues,Biloxi Blues,"A Jewish teenager sets three goals: lose his virginity, become a writer, and survive World War II.",1988-03-25,/vAhQegSNb0OYwBN2KbSr8GRSUsI.jpg,/x351MSYFH0sT2aSHeTP5qv8WJOm.jpg,6.241,216,6.076,MOVIE
9599,9599,The Blob,The Blob,"In Arborville, California, three high school students try to protect their hometown from a gelatinous alien life form that engulfs everything it touches.",1988-08-05,/tH4Jvr2Rg7UQFqcndE6Mws4p7sP.jpg,/druVwdaFSyqGpK2q4w6hSFOoIqS.jpg,6.834,1011,2.7501,MOVIE
17170,17170,"Bright Lights, Big City","Bright Lights, Big City",A disillusioned young writer living in New York City turns to drugs and drinking to block out the memories of his dead mother and estranged wife.,1988-04-01,/pimtITTxB2cJftgRhso2Xm195Co.jpg,/AocqLoXjXoXzgkEsh8Ez8l9bRYm.jpg,5.675,134,1.3959,MOVIE
18509,18509,Caddyshack II,Caddyshack II,"When a crass new-money tycoon's membership application is turned down at a snooty country club, he retaliates by buying the club and turning it into a tacky amusement park.",1988-07-22,/iHvCXCjiLN6bLf39CnKdDzGbku2.jpg,/kQKpcvDZfWeO4JCvpIWSBJ0ZUNA.jpg,4.2,211,1.1519,MOVIE
110428,110428,Camille Claudel 1915,Camille Claudel 1915,"Winter, 1915. Confined by her family to an asylum in the South of France - where she will never sculpt again - the chronicle of Camille Claudel's reclusive life, as she waits for a visit from her brother, Paul Claudel.",2013-03-13,/jHU5CiEk4QoCrvxJV8uOLxi3y5y.jpg,/8uhoQGtmfDQzjPH7XsUcDZ0TT8e.jpg,5.951,82,0.0258,MOVIE
7520,7520,Cocktail,Cocktail,"After being discharged from the Army, Brian Flanagan moves back to Queens and takes a job in a bar run by Doug Coughlin, who teaches Brian the fine art of bar-tending. Brian quickly becomes a patron favorite with his flashy drink-mixing style, and Brian adopts his mentor's cynical philosophy on life and goes for the money.",1988-07-29,/jFRhEPhtsln9tDwzMdZN3OlhUob.jpg,/knYXryj3073w9fBMD5Xatk0ECiS.jpg,6.111,1579,6.3037,MOVIE
10126,10126,Colors,Colors,"A confident young cop is shown the ropes by a veteran partner in the dangerous gang-controlled barrios of Los Angeles, where the gang culture is enforced by the colors the members wear.",1988-04-15,/5KueYME8A449pxaKTJZp3cWKKSX.jpg,/aWPZsW1rJpcmjnQ7vdsdRu0Mpq5.jpg,6.498,515,4.6495,MOVIE
9602,9602,Coming to America,Coming to America,"An African prince decides it’s time for him to find a princess... and his mission leads him and his most loyal friend to Queens, New York. In disguise as an impoverished immigrant, the pampered prince quickly finds himself a new job, new friends, new digs, new enemies and lots of trouble.",1988-06-29,/8YZiA1o264dk0cr1USyMdph6SZl.jpg,/vsCIw7ARCKQVPT2K2hkkFVl7yo5.jpg,6.879,4645,7.4256,MOVIE
23752,23752,The Couch Trip,The Couch Trip,"The escaped mental patient and delinquent John W. Burns Jr. replaces Dr. Maitlin on a radio show, saying he's the psychiatrist Lawrence Baird.",1988-01-15,/jk0qx7XyFYKK1flXbxO1N3z6zAd.jpg,/hSklMIxwYZzQyrg3QfCZ2HbjF3Y.jpg,5.447,113,1.0178,MOVIE
3980,3980,Critters,Critters,"Carnivorous aliens arrive unannounced at a Kansas family farm; two intergalactic bounty hunters soon follow, determined to blow them off the planet.",1986-04-11,/zLL6nX13AfigvvNQ9GyNXhKVrmg.jpg,/omoQkyiQ94FfyR4gUmA66VXQyZ9.jpg,6.5,1062,2.6971,MOVIE
27397,27397,Crossing Delancey,Crossing Delancey,"Thirty-something Isabelle spends her time going from her tiny, solitary West Side apartment to that of her grandmother on the Lower East Side. While her grandmother plots to find her a romantic match, Isabelle is courted by a married, worldly author, Anton, yet can't seem to shake the down-to-earth appeal of Sam, a pickle vendor.",1988-08-17,/62GF6vgxIvEpSPrH0WXHtCHm3zB.jpg,/dBpBqk8I2pY7A3HYvHXylQUY8Zo.jpg,5.853,58,3.9214,MOVIE
9748,9748,D.O.A.,D.O.A.,"Dexter Cornell, an English Professor becomes embroiled in a series of murders involving people around him. Dexter has good reason to want to find the murderer but hasn't much time. He finds help and comfort from one of his student, Sydney Fuller.",1988-03-18,/zelnD4ZCB7lBHHOr9Tyw7cepjt9.jpg,/yClc4f5aUjigBTP63NxysTwPt9i.jpg,6.306,217,1.1097,MOVIE
40095,40095,Dead Heat,Dead Heat,Detective Roger Mortis is killed in action while investigating a string of mysterious robberies: until he's brought back from the dead with a chemical company's secret re-animation technology. Now he has twelve hours to solve the case of his own death before he dies: And stays dead.,1988-05-06,/7jBtDMQrXpHlyuJImTAs6Oexv7H.jpg,/4YXapzUiQHsgkR1aVdt2IJ9fVIC.jpg,6.19,226,1.4379,MOVIE
10651,10651,The Dead Pool,The Dead Pool,"Dirty Harry Callahan returns for his final film adventure. Together with his partner Al Quan, he must investigate the systematic murder of actors and musicians. By the time Harry learns that the murders are a part of a sick game to predict the deaths of celebrities before they happen, it may be too late...",1988-07-13,/krxLLDnFuDtjagN7KrCjuH6QrcW.jpg,/m8SXRtfIOR4BZ6c3hSpL9wpBxyI.jpg,6.265,908,3.8964,MOVIE
10141,10141,Dirty Rotten Scoundrels,Dirty Rotten Scoundrels,"Con artist Lawrence Jamieson is a longtime resident of a luxurious coastal resort, where he enjoys the lavish fruits of his deceptions -- that is, until a competitor, Freddy Benson, shows up. When the new guy's lowbrow tactics impinge on his own sophisticated work and believing him to be the infamous conman 'The Jackal', Lawrence resolves to get rid of him. Confident of his own duplicitous talents, he challenges Freddy to a winner-takes-all competition: whoever swindles their latest mark, American heiress Janet Colgate, out of $50,000 first can stay, while the other must leave town.",1988-12-14,/3176xH21fSetstKpEtAD1giHbyT.jpg,/mFV1JHptSBFX4x1K1Qz4Zqb4MwB.jpg,7.11,975,2.736,MOVIE
27362,27362,Drowning by Numbers,Drowning by Numbers,"Cissie Colpitts drowns her cheating husband and,  in the ensuing cover-up, enlists the help of lonely coroner Henry Madgett, an old friend with a longstanding weakness for her charms. But when Cissie's daughter and granddaughter—both also named Cissie Colpitts—decide to resort to the same methods for solving conflicts with their own frustrating husbands, the women and their repeated appeals for help begin to wear on Madgett's conscience.",1988-09-10,/bOqbSwGyfLo0PeaTKIwHi7EqCSe.jpg,/h9ndC0gPubKlcxCYDHr1Zxt2XyF.jpg,7.0,186,0.9096,MOVIE
